alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.8140000000000001,1.5012154267291673,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8150000000000001,1.5060268320385621,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8160000000000001,1.5108643155528536,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8170000000000001,1.5157281615052567,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8180000000000001,1.5206186588013604,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8190000000000001,1.5255361011220985,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8200000000000001,1.5304807870295802,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8210000000000001,1.53545302007586,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8220000000000001,1.5404531089147622,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8230000000000001,1.5454813674168484,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8240000000000001,1.550538114787649,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8250000000000001,1.5556236756892563,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8260000000000001,1.5607383803654071,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8270000000000001,1.5658825647701673,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8280000000000001,1.5710565707003468,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8290000000000001,1.576260745931776,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8300000000000001,1.581495444359577,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8310000000000001,1.5867610261425753,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.8320000000000001,1.5920578578519937,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.833,1.5973863126245869,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.834,1.6027467703203755,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.835,1.6081396176851424,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
