alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.503,0.6422628322598056,75.19568956251935,1.0637778053861324e-06,1.6132660237735198e-06,5.494882183873874e-07,7.519967374291567,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.504,0.6441130116867477,75.35644695481642,1.027985373586622e-06,1.5587816792010894e-06,5.307963056144675e-07,7.555833321333596,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.505,0.6459669250807566,75.51764507679886,9.929447063285001e-07,1.5054511959817374e-06,5.125064896532372e-07,7.592283200970795,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.506,0.647824587543838,75.67928587990724,9.586504632637155e-07,1.453266041933106e-06,4.946155786693905e-07,7.6293341349356245,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.507,0.6496860142698031,75.84137132754061,9.250972314018098e-07,1.402217578576698e-06,4.771203471748882e-07,7.667003975375266,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.508,0.6515512205450142,76.00390339539302,8.922795242642027e-07,1.3522970599318817e-06,4.6001753566767903e-07,7.705311346004882,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.509,0.6534202217491384,76.16688407155296,8.601917810838408e-07,1.3034956313801035e-06,4.4330385029626274e-07,7.74427568608871,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.51,0.655293033355908,76.33031535660186,8.288283659959577e-07,1.2558043285167159e-06,4.269759625207581e-07,7.783917297547924,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.511,0.6571696709338892,76.4941992637214,7.981835672178569e-07,1.2092140759872577e-06,4.110305087694008e-07,7.824257395465843,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.512,0.6590501501472591,76.65853781879213,7.682515962211153e-07,1.1637156863133773e-06,3.9546409009226204e-07,7.865318162280198,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.513,0.6609344867565895,76.82333306048938,7.390265868946459e-07,1.1192998587060294e-06,3.8027327181138356e-07,7.907122805988651,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.514,0.6628226966196401,76.98858704041469,7.105025946918317e-07,1.0759571778556595e-06,3.6545458316382775e-07,7.949695622735573,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.515,0.664714795692159,77.15430182317323,6.826735957777369e-07,1.0336781127237072e-06,3.510045169459703e-07,7.9930620641520855,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.516,0.6666108000286912,77.32047948668921,6.555334861267515e-07,9.924530152600327e-07,3.369195291332812e-07,8.037248809967778,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.517,0.668510725783397,77.48712212133083,6.290760808050599e-07,9.522721194022964e-07,3.2319603859723654e-07,8.082283845975558,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.518,0.6704145892108768,77.6542318320329,6.032951127535838e-07,9.13125539317883e-07,3.098304265642992e-07,8.12819654907267,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.519,0.6723224066670062,77.82181073607045,5.781842322668788e-07,8.750032687041044e-07,2.968190364372256e-07,8.175017777891917,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
